"file","function","score","rank"
astutils.cpp,_Z25nextAfterAstRightmostLeafP5Token,0.014492753623188406,840
forwardanalyzer.cpp,_ZN16ForwardTraversal13isUnevaluatedEPK5Token,0.014492753623188406,840
forwardanalyzer.cpp,_Z23valueFlowGenericForwardP5TokenPKS_RK8ValuePtrI8AnalyzerEPK8Settings,0.014492753623188406,840
astutils.cpp,_Z22isDifferentKnownValuesPK5TokenS1_,0.014492753623188406,840
astutils.cpp,_ZZ22isDifferentKnownValuesPK5TokenS1_ENKUlRKN9ValueFlow5ValueES5_bE_clES5_S5_b,0.014492753623188406,840
hashtable_policy.h,_ZNSt8__detail21_Hashtable_ebo_helperILi1ESt4hashIPK8FunctionELb1EE7_S_cgetERKS6_,0.014492753623188406,840
basic_string.tcc,_ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE12find_last_ofEPKcmm,0.014492753623188406,840
valueflow.cpp,_ZN17ValueFlowAnalyzerD2Ev,0.014492753623188406,840
valueflow.cpp,_ZN17ValueFlowAnalyzerC2EPK9TokenList,0.014492753623188406,840
astutils.cpp,_Z18findLambdaEndTokenP5Token,0.014492753623188406,840
valueflow.cpp,_ZN23SingleValueFlowAnalyzerD2Ev,0.014492753623188406,840
valueflow.cpp,_ZN23SingleValueFlowAnalyzerC2ERKN9ValueFlow5ValueEPK9TokenList,0.014492753623188406,840
valueflow.cpp,_ZN18ExpressionAnalyzerD2Ev,0.014492753623188406,840
valueflow.cpp,_ZN18ExpressionAnalyzer15setupExprVarIdsEPK5Tokeni,0.014492753623188406,840
valueflow.cpp,_ZNK18ExpressionAnalyzer7invalidEv,0.014492753623188406,840
valueflow.cpp,_Z12makeAnalyzerPK5TokenN9ValueFlow5ValueEPK9TokenList,0.014492753623188406,840
valueflow.cpp,_ZL16valueFlowForwardP5TokenPKS_S2_NSt7__debug4listIN9ValueFlow5ValueESaIS6_EEEP9TokenListPK8Settings,0.014492753623188406,840
astutils.cpp,_Z11findAstNodePK5TokenRKSt8functionIFbS1_EE,0.014285714285714285,847
astutils.cpp,_Z12astIsPointerPK5Token,0.014285714285714285,847
mathlib.cpp,_ZN7MathLib13toULongNumberERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.014285714285714285,847
tokenlist.cpp,_ZN9TokenList12insertTokensEP5TokenPKS0_i,0.014285714285714285,847
mathlib.cpp,_ZN7MathLib10isNegativeERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.014285714285714285,847
astutils.cpp,_ZL17compareKnownValuePK5TokenS1_St8functionIFbRKN9ValueFlow5ValueES6_bEE,0.014285714285714285,847
mathlib.cpp,_ZN7MathLib3absERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.014285714285714285,847
path.cpp,_ZN4Path18toNativeSeparatorsENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.014084507042253521,859
functions.h,_ZN11__gnu_debug22__foreign_iterator_auxINSt9__cxx199820_List_const_iteratorISt4pairIPK5TokenNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEENSt7__debug4listISD_SaISD_EEENS_14_Safe_iteratorINS1_14_List_iteratorISD_EESI_EEEEbRKNSJ_IT_T0_EET1_SS_St12__false_type,0.014084507042253521,859
functions.h,_ZN11__gnu_debug18__foreign_iteratorINSt9__cxx199820_List_const_iteratorISt4pairIPK5TokenNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEENSt7__debug4listISD_SaISD_EEENS_14_Safe_iteratorINS1_14_List_iteratorISD_EESI_EEEEbRKNSJ_IT_T0_EET1_SS_,0.014084507042253521,859
tokenlist.cpp,_ZN9TokenList12createTokensERSiRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.014084507042253521,859
library.cpp,_ZNK7Library15returnValueTypeB5cxx11EPK5Token,0.014084507042253521,859
library.cpp,_ZNK7Library15isFunctionConstERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEb,0.014084507042253521,859
valueflow.cpp,_Z17getLifetimeTokensPK5TokenbNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISB_EEE,0.014084507042253521,859
valueflow.cpp,_ZZ17getLifetimeTokensPK5TokenbNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISB_EEEENKUlS1_E_clES1_,0.014084507042253521,859
symboldatabase.cpp,_ZN9ValueType15fromLibraryTypeERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPK8Settings,0.014084507042253521,859
tokenize.cpp,_ZN9Tokenizer32simplifyMicrosoftMemoryFunctionsEv,0.014084507042253521,859
tokenize.cpp,_ZN9Tokenizer32simplifyMicrosoftStringFunctionsEv,0.014084507042253521,859
tokenize.cpp,_ZN9Tokenizer15simplifyBorlandEv,0.014084507042253521,859
tokenlist.cpp,_ZN9TokenList15appendFileIfNewERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013888888888888888,866
unordered_set.h,_ZNKSt9__cxx199813unordered_setINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4hashIS6_ESt8equal_toIS6_ESaIS6_EE5countERKS6_,0.013888888888888888,866
mathlib.cpp,_ZN7MathLib5isIntERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013888888888888888,866
library.cpp,_ZNK7Library10isnoreturnEPK5Token,0.013888888888888888,866
astutils.cpp,_ZL15isEscapedOrJumpPK5TokenbPK7Library,0.013888888888888888,866
astutils.cpp,_Z17numberOfArgumentsPK5Token,0.013888888888888888,866
tokenize.cpp,_ZL22findUnmatchedTernaryOpPK5TokenS1_i,0.013888888888888888,866
astutils.cpp,_Z13visitAstNodesPK5TokenSt8functionIF15ChildrenToVisitS1_EE,0.0136986301369863,879
astutils.cpp,_Z17astIsSmartPointerPK5Token,0.0136986301369863,879
mathlib.cpp,_ZN7MathLib7isFloatERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0136986301369863,879
astutils.cpp,_Z19followAllReferencesPK5TokenbbNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISB_EEEi,0.0136986301369863,879
symboldatabase.cpp,_ZN14SymbolDatabase39createSymbolDatabaseSetSmartPointerTypeEv,0.0136986301369863,879
library.cpp,_ZNK7Library10markupFileERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0136986301369863,879
token.cpp,_ZNK5Token16expressionStringB5cxx11Ev,0.0136986301369863,879
tokenlist.cpp,_ZN9TokenList21simplifyPlatformTypesEv,0.0136986301369863,879
symboldatabase.cpp,_ZNK8Variable16smartPointerTypeEv,0.0136986301369863,879
basic_string.h,_ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE12find_last_ofEPKcm,0.0136986301369863,879
symboldatabase.cpp,_ZN14SymbolDatabase17addGlobalFunctionERP5ScopeRPK5TokenS5_S5_,0.0136986301369863,879
symboldatabase.cpp,_ZN14SymbolDatabase21addGlobalFunctionDeclERP5ScopePK5TokenS5_S5_,0.0136986301369863,879
symboldatabase.cpp,_ZN5Scope11addVariableEPK5TokenS2_S2_13AccessControlPK4TypePKS_PK8Settings,0.0136986301369863,879
valueptr.h,_ZN8ValuePtrI8AnalyzerE6clonerI18ExpressionAnalyzerE5applyEPKS0_,0.013513513513513514,963
valueptr.h,_ZN8ValuePtrI8AnalyzerEC2I18ExpressionAnalyzerEERKT_,0.013513513513513514,963
tokenize.cpp,_ZN12_GLOBAL__N_114VarIdScopeInfoC2Ev,0.013513513513513514,963
tokenize.cpp,_ZN12_GLOBAL__N_114VarIdScopeInfoC2Ebbbi,0.013513513513513514,963
valueptr.h,_ZNK8ValuePtrI10InferModelE3getEv,0.013513513513513514,963
valueptr.h,_ZNK8ValuePtrI10InferModelEptEv,0.013513513513513514,963
tokenize.cpp,_ZNK9Tokenizer14isFunctionHeadEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013513513513513514,963
valueptr.h,_ZN8ValuePtrI8AnalyzerED2Ev,0.013513513513513514,963
astutils.cpp,_Z10astFlattenPK5TokenPKc,0.013513513513513514,963
astutils.cpp,_Z13astIsUnsignedPK5Token,0.013513513513513514,963
unordered_set,_ZNKSt7__debug13unordered_setINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4hashIS6_ESt8equal_toIS6_ESaIS6_EE4cendEv,0.013513513513513514,963
astutils.cpp,_Z14astIsContainerPK5Token,0.013513513513513514,963
tokenize.cpp,_ZN12_GLOBAL__N_15SpaceD2Ev,0.013513513513513514,963
tokenize.cpp,_ZN12_GLOBAL__N_15SpaceC2Ev,0.013513513513513514,963
tokenlist.cpp,_ZN9AST_stateD2Ev,0.013513513513513514,963
tokenlist.cpp,_ZN9AST_stateC2Eb,0.013513513513513514,963
token.cpp,_ZN5Token15firstWordEqualsEPKcS1_,0.013513513513513514,963
token.cpp,_ZN5Token14chrInFirstWordEPKcc,0.013513513513513514,963
symboldatabase.cpp,_ZN14SymbolDatabase32createSymbolDatabaseVariableInfoEv,0.013513513513513514,963
symboldatabase.cpp,_ZN14SymbolDatabase34createSymbolDatabaseFunctionScopesEv,0.013513513513513514,963
token.cpp,_ZN5Token9findmatchEPKS_PKci,0.013513513513513514,963
symboldatabase.cpp,_ZN14SymbolDatabase36createSymbolDatabaseSetScopePointersEv,0.013513513513513514,963
tokenlist.cpp,_ZL20compilePointerToElemRP5TokenR9AST_state,0.013513513513513514,963
tokenlist.cpp,_ZL19compileThreewayCompRP5TokenR9AST_state,0.013513513513513514,963
library.cpp,_ZNK7Library14matchArgumentsEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013513513513513514,963
tokenlist.cpp,_ZL17compileExpressionRP5TokenR9AST_state,0.013513513513513514,963
tokenlist.cpp,_ZNK9TokenList9createAstEv,0.013513513513513514,963
tokenlist.cpp,_ZN11OnExceptionD2Ev,0.013513513513513514,963
library.cpp,_ZNK7Library14isSmartPointerEPK5Token,0.013513513513513514,963
tokenlist.cpp,_ZNK9TokenList11validateAstEv,0.013513513513513514,963
astutils.cpp,_ZL9isEscapedPK5TokenbPK7Library,0.013513513513513514,963
symboldatabase.cpp,_ZN8VariableD2Ev,0.013513513513513514,963
astutils.cpp,_Z18findLambdaEndTokenPK5Token,0.013513513513513514,963
token.cpp,_ZNK5Token16hasKnownIntValueEv,0.013513513513513514,963
symboldatabase.cpp,_ZNK8Function6isSafeEPK8Settings,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer15simplifyTokens1ERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer13fillTypeSizesEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer39concatenateNegativeNumberAndAnyPositiveEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer29simplifyRoundCurlyParenthesesEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11simplifySQLEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer25simplifyArrayAccessSyntaxEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer25simplifyLabelsCaseDefaultEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer17simplifyCaseRangeEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer8setVarIdEv,0.013513513513513514,963
valueflow.cpp,_ZN6LambdaD2Ev,0.013513513513513514,963
valueflow.cpp,_ZNK6Lambda8isLambdaEv,0.013513513513513514,963
symboldatabase.cpp,_ZN5Scope15getVariableListEPK8Settings,0.013513513513513514,963
valueflow.cpp,_ZL20valueFlowSymbolicAbsP9TokenListP14SymbolDatabase,0.013513513513513514,963
tokenize.cpp,_ZL12linkBracketsPK9TokenizerRSt5stackIPK5TokenNSt7__debug5dequeIS5_SaIS5_EEEERS2_IPS3_NS7_ISC_SaISC_EEEESC_cc,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11createLinksEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer20sizeofAddParenthesesEv,0.013513513513513514,963
symboldatabase.cpp,_ZNK5Scope12findFunctionEPK5Tokenb,0.013513513513513514,963
valueflow.cpp,_ZN16ConditionHandlerC2Ev,0.013513513513513514,963
valueflow.cpp,_ZNK16ConditionHandler15beforeConditionEP9TokenListP14SymbolDatabaseP11ErrorLoggerPK8Settings,0.013513513513513514,963
valueflow.cpp,_ZNK16ConditionHandler14afterConditionEP9TokenListP14SymbolDatabaseP11ErrorLoggerPK8Settings,0.013513513513513514,963
valueflow.cpp,_ZN16ConditionHandlerD2Ev,0.013513513513513514,963
valueflow.cpp,_ZL18valueFlowConditionRK8ValuePtrI16ConditionHandlerEP9TokenListP14SymbolDatabaseP11ErrorLoggerPK8Settings,0.013513513513513514,963
valueflow.cpp,_ZN22SimpleConditionHandlerC2Ev,0.013513513513513514,963
tokenize.cpp,_ZNK9Tokenizer16printDebugOutputEi,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer33simplifyHeadersAndUnusedTemplatesEv,0.013513513513513514,963
valueflow.cpp,_ZN24SymbolicConditionHandlerC2Ev,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer21removeMacroInClassDefEv,0.013513513513513514,963
valueflow.cpp,_ZL23valueFlowSwitchVariableP9TokenListP14SymbolDatabaseP11ErrorLoggerPK8Settings,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer25removeRedundantSemicolonsEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer17simplifyAddBracesEv,0.013513513513513514,963
symboldatabase.cpp,_ZN9ValueType9parseDeclEPK5TokenPK8Settings,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer15simplifyVarDeclEb,0.013513513513513514,963
valueflow.cpp,_ZL30valueFlowUnknownFunctionReturnP9TokenListPK8Settings,0.013513513513513514,963
valueflow.cpp,_ZL14getTotalValuesP9TokenList,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer6elseifEv,0.013513513513513514,963
tokenize.cpp,_ZNK9Tokenizer18checkConfigurationEv,0.013513513513513514,963
tokenize.cpp,_ZNK9Tokenizer8validateEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer25simplifyCallingConventionEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer16simplifyDeclspecEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer17simplifyAttributeEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer25simplifyCppcheckAttributeEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer23simplifyAssignmentBlockEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11simplifyAsmEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer10simplifyAtEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer23simplifyMathExpressionsEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer22prepareTernaryOpForASTEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11setPodTypesEv,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11VariableMapC2Ev,0.013513513513513514,963
tokenize.cpp,_ZN9Tokenizer11VariableMap10enterScopeEv,0.013513513513513514,963
tokenize.cpp,_ZN9TokenizerC2EPK8SettingsP11ErrorLogger,0.013333333333333334,991
tokenize.cpp,_ZN9TokenizerD2Ev,0.013333333333333334,991
templatesimplifier.cpp,_ZN18TemplateSimplifierC2EP9Tokenizer,0.013333333333333334,991
templatesimplifier.cpp,_ZN18TemplateSimplifierD2Ev,0.013333333333333334,991
token.cpp,_ZNK5Token5tokAtEi,0.013333333333333334,991
token.cpp,_ZNK5Token6linkAtEi,0.013333333333333334,991
token.cpp,_ZNK5Token5strAtB5cxx11Ei,0.013333333333333334,991
tokenlist.cpp,_ZN9TokenList12createTokensEON9simplecpp9TokenListE,0.013333333333333334,991
token.cpp,_ZN5Token11simpleMatchEPKS_PKcm,0.013333333333333334,991
token.cpp,_ZN5Token8functionEPK8Function,0.013333333333333334,991
library.cpp,_ZNK7Library15detectContainerEPK5Tokenb,0.013333333333333334,991
token.cpp,_ZN5Token17createMutualLinksEPS_S0_,0.013333333333333334,991
token.cpp,_ZN5Token9astParentEPS_,0.013333333333333334,991
token.cpp,_ZN5Token11astOperand1EPS_,0.013333333333333334,991
token.cpp,_ZN5Token11astOperand2EPS_,0.013333333333333334,991
symboldatabase.cpp,_ZL12isExpressionPK5Token,0.013333333333333334,991
symboldatabase.cpp,_ZN14SymbolDatabaseD2Ev,0.013333333333333334,991
library.cpp,_ZNK7Library18detectSmartPointerEPK5Token,0.013333333333333334,991
symboldatabase.cpp,_ZNK14SymbolDatabase8validateEv,0.013333333333333334,991
token.cpp,_ZZL13mergeAdjacentRNSt7__debug4listIN9ValueFlow5ValueESaIS2_EEEENKUlN11__gnu_debug14_Safe_iteratorINSt9__cxx199814_List_iteratorIS2_EES4_EESB_E_clESB_SB_,0.013333333333333334,991
token.cpp,_ZL20removeContradictionsRNSt7__debug4listIN9ValueFlow5ValueESaIS2_EEE,0.013333333333333334,991
token.cpp,_ZN5Token8addValueERKN9ValueFlow5ValueE,0.013333333333333334,991
token.cpp,_ZN5Token20assignProgressValuesEPS_,0.013333333333333334,991
token.cpp,_ZN5Token13assignIndexesEv,0.013333333333333334,991
token.cpp,_ZN5Token12setValueTypeEP9ValueType,0.013333333333333334,991
token.cpp,_ZZNK5Token16hasKnownIntValueEvENKUlRKN9ValueFlow5ValueEE_clES3_,0.013333333333333334,991
symboldatabase.cpp,_ZNK14SymbolDatabase5isCPPEv,0.013333333333333334,991
tokenize.cpp,_ZN9Tokenizer20createSymbolDatabaseEv,0.013333333333333334,991
token.cpp,_ZN5TokenC2EP15TokensFrontBack,0.013157894736842105,1002
tokenlist.cpp,_ZN9TokenListC2EPK8Settings,0.013157894736842105,1002
token.cpp,_ZN5TokenD2Ev,0.013157894736842105,1002
tokenlist.cpp,_ZN9TokenListD2Ev,0.013157894736842105,1002
tokenlist.cpp,_ZNK9TokenList17getSourceFilePathB5cxx11Ev,0.013157894736842105,1002
tokenlist.cpp,_ZN9TokenList16deallocateTokensEv,0.013157894736842105,1002
simplecpp.h,_ZNK9simplecpp5Token3strB5cxx11Ev,0.013157894736842105,1002
token.cpp,_ZN5Token30update_property_isStandardTypeEv,0.013157894736842105,1002
tokenlist.cpp,_ZN9TokenList12deleteTokensEP5Token,0.013157894736842105,1002
simplecpp.h,_ZNK9simplecpp9TokenList6cfrontEv,0.013157894736842105,1002
tokenlist.cpp,_ZNK9TokenList9isKeywordERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.013157894736842105,1002
path.cpp,_ZN4Path3isCERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.01282051282051282,1003
path.cpp,_ZL25caseInsensitiveFilesystemv,0.012658227848101266,1007
path.cpp,_ZL14tolowerWrapperi,0.012658227848101266,1007
path.cpp,_ZN4Path20getFilenameExtensionERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.012658227848101266,1007
path.cpp,_ZN4Path5isCPPERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.012658227848101266,1007
path.cpp,_ZN4Path31getFilenameExtensionInLowerCaseERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0125,1009
basic_string.tcc,_ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE5rfindEcm,0.0125,1009
char_traits.h,_ZNSt11char_traitsIcE2eqERKcS2_,0.012345679012345678,1010
platform.cpp,_ZN8cppcheck8Platform8platformENS0_12PlatformTypeE,0.011235955056179775,1011
checkinternal.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
color.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkboost.cpp,,0.010869565217391304,1148
bughuntingchecks.cpp,,0.010869565217391304,1148
platform.cpp,_ZN8cppcheck8PlatformC2Ev,0.010869565217391304,1148
pathmatch.cpp,_ZN9PathMatchC2ERKNSt7__debug6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS7_EEEb,0.010869565217391304,1148
settings.cpp,_ZN8SettingsC2Ev,0.010869565217391304,1148
checkexceptionsafety.cpp,,0.010869565217391304,1148
check.cpp,_ZN5CheckC2ERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.010869565217391304,1148
checksizeof.cpp,,0.010869565217391304,1148
clangimport.cpp,,0.010869565217391304,1148
checkvaarg.cpp,,0.010869565217391304,1148
checkassert.cpp,,0.010869565217391304,1148
checkbool.cpp,,0.010869565217391304,1148
check64bit.cpp,,0.010869565217391304,1148
checkpostfixoperator.cpp,,0.010869565217391304,1148
checktype.cpp,,0.010869565217391304,1148
timer.h,_ZN16TimerResultsIntfC2Ev,0.010869565217391304,1148
importproject.cpp,_ZN13ImportProjectC2Ev,0.010869565217391304,1148
checkmemoryleak.cpp,,0.010869565217391304,1148
checkexceptionsafety.h,,0.010869565217391304,1148
timer.h,_ZN16TimerResultsIntfD2Ev,0.010869565217391304,1148
checknullpointer.cpp,,0.010869565217391304,1148
errorlogger.h,,0.010869565217391304,1148
checkstring.cpp,,0.010869565217391304,1148
checkcondition.cpp,,0.010869565217391304,1148
token.cpp,,0.010869565217391304,1148
checkfunctions.cpp,,0.010869565217391304,1148
checkautovariables.cpp,,0.010869565217391304,1148
checkunusedvar.cpp,,0.010869565217391304,1148
checkunusedfunctions.cpp,,0.010869565217391304,1148
checktype.h,_ZN9CheckTypeC2Ev,0.010869565217391304,1148
checkleakautovar.cpp,,0.010869565217391304,1148
checkio.cpp,,0.010869565217391304,1148
checkclass.cpp,,0.010869565217391304,1148
checkbool.h,_ZN9CheckBoolC2Ev,0.010869565217391304,1148
checkstring.h,_ZN11CheckStringC2Ev,0.010869565217391304,1148
checksizeof.h,_ZN11CheckSizeofC2Ev,0.010869565217391304,1148
checkpostfixoperator.h,_ZN20CheckPostfixOperatorC2Ev,0.010869565217391304,1148
checkother.cpp,,0.010869565217391304,1148
check64bit.h,_ZN21Check64BitPortabilityC2Ev,0.010869565217391304,1148
checkio.h,_ZN7CheckIOC2Ev,0.010869565217391304,1148
checkbufferoverrun.cpp,,0.010869565217391304,1148
checkstl.cpp,,0.010869565217391304,1148
checkuninitvar.cpp,,0.010869565217391304,1148
checkunusedvar.h,_ZN14CheckUnusedVarC2Ev,0.010869565217391304,1148
checkstl.h,_ZN8CheckStlC2Ev,0.010869565217391304,1148
checkother.h,_ZN10CheckOtherC2Ev,0.010869565217391304,1148
checkfunctions.h,_ZN14CheckFunctionsC2Ev,0.010869565217391304,1148
timer.h,_ZN12TimerResultsD2Ev,0.010869565217391304,1148
checkexceptionsafety.h,_ZN20CheckExceptionSafetyC2Ev,0.010869565217391304,1148
timer.h,_ZN12TimerResultsC2Ev,0.010869565217391304,1148
library.cpp,_ZN7LibraryC2Ev,0.010869565217391304,1148
checkboost.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
config.h,,0.010869565217391304,1148
cppcheck.cpp,,0.010869565217391304,1148
preprocessor.cpp,_ZN12PreprocessorC2ER8SettingsP11ErrorLogger,0.010869565217391304,1148
errortypes.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
preprocessor.cpp,_ZN12PreprocessorD2Ev,0.010869565217391304,1148
token.cpp,_ZNK5Token5untilEPKS_,0.010869565217391304,1148
iostream,,0.010869565217391304,1148
check.cpp,_ZN5Check9instancesEv,0.010869565217391304,1148
cppcheckexecutor.cpp,,0.010869565217391304,1148
checkpostfixoperator.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
pathmatch.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
cmdlineparser.cpp,_ZN13CmdLineParserC2EP8Settings,0.010869565217391304,1148
timer.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
check.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
utils.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkio.cpp,_ZN11FilepointerC2E8OpenMode,0.010869565217391304,1148
checknullpointer.cpp,_ZN16CheckNullPointer17parseFunctionCallERK5TokenRNSt7__debug4listIPS1_SaIS5_EEEPK7Library,0.010869565217391304,1148
path.cpp,_ZN4Path14getCurrentPathB5cxx11Ev,0.010869565217391304,1148
settings.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkassert.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
analyzerinfo.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
check64bit.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
pathanalysis.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkvaarg.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
summaries.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
platform.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
path.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
filelister.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
reverseanalyzer.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checknullpointer.cpp,_ZN16CheckNullPointer11nullPointerEv,0.010869565217391304,1148
cppcheckexecutor.cpp,_ZL16IsAddressOnStackPKv,0.010869565217391304,1148
threadexecutor.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkexceptionsafety.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkunusedfunctions.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkstring.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
suppressions.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checksizeof.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checktype.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkbool.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
ctu.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkstl.cpp,_ZN8CheckStl27sameIteratorExpressionErrorEPK5Token,0.010869565217391304,1148
checknullpointer.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkfunctions.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
bughuntingchecks.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkautovariables.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
programmemory.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
forwardanalyzer.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
errorlogger.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
picojson.h,_ZN8picojson5parseB5cxx11ERNS_5valueERSi,0.010869565217391304,1148
checkleakautovar.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkbufferoverrun.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
preprocessor.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
checkmemoryleak.cpp,_Z41__static_initialization_and_destruction_0ii,0.010869565217391304,1148
